date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:00	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:52:59%20GMT	https://tripindia.herokuapp.com/robots.txt		(from )
17:23:00	216/216	---M--	302	error ('FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:52:59%20GMT	https://tripindia.herokuapp.com/	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/index.html	(from )
17:23:01	22980/22980	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:53:00%20GMT	https://tripindia.herokuapp.com/home	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/home.html	(from https://tripindia.herokuapp.com/)
17:23:02	90204/90204	---M--	200	added ('OK')	image/png	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/hero-img1.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/hero-img1.png	(from https://tripindia.herokuapp.com/home)
17:23:02	26053/26053	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/aos/aos.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/aos/aos.css	(from https://tripindia.herokuapp.com/home)
17:23:03	163873/163873	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/bootstrap/css/bootstrap.min.css	(from https://tripindia.herokuapp.com/home)
17:23:03	73271/73271	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/bootstrap-icons.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/bootstrap-icons.css	(from https://tripindia.herokuapp.com/home)
17:23:04	63781/63781	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/boxicons/css/boxicons.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/boxicons/css/boxicons.min.css	(from https://tripindia.herokuapp.com/home)
17:23:05	13785/13785	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/glightbox/css/glightbox.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/glightbox/css/glightbox.min.css	(from https://tripindia.herokuapp.com/home)
17:23:05	15563/15563	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/swiper/swiper-bundle.min.css	(from https://tripindia.herokuapp.com/home)
17:23:06	22745/22745	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/style.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/style.css	(from https://tripindia.herokuapp.com/home)
17:23:06	41488/41488	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/main.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/main.css	(from https://tripindia.herokuapp.com/home)
17:23:09	8362/8362	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/linearicons.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/linearicons.css	(from https://tripindia.herokuapp.com/home)
17:23:09	97362/97362	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d5-17c52%22	https://code.jquery.com/jquery-1.12.0.min.js	C:/My%20Web%20Sites/Tourism%20Site/code.jquery.com/jquery-1.12.0.min.js	(from https://tripindia.herokuapp.com/home)
17:23:09	31000/31000	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/font-awesome.min.css	(from https://tripindia.herokuapp.com/home)
17:23:10	6951/6951	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/magnific-popup.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/magnific-popup.css	(from https://tripindia.herokuapp.com/home)
17:23:10	140685/140685	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/bootstrap.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/bootstrap.css	(from https://tripindia.herokuapp.com/home)
17:23:10	52789/52789	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/animate.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/animate.min.css	(from https://tripindia.herokuapp.com/home)
17:23:10	4112/4112	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/css/owl.carousel.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/owl.carousel.css	(from https://tripindia.herokuapp.com/home)
17:23:11	308/308	---M--	308	error ('PERMANENT%20REDIRECT')	text/html	date:Wed,%2007%20Sep%202022%2011:53:10%20GMT	https://tripindia.herokuapp.com/touristdestination	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination	(from https://tripindia.herokuapp.com/home)
17:23:11	260/260	---M--	302	error ('FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:10%20GMT	https://tripindia.herokuapp.com/touristdestination/	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/index.html	(from https://tripindia.herokuapp.com/home)
17:23:11	9984/9984	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:53:11%20GMT	https://tripindia.herokuapp.com/user/login	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/login.html	(from https://tripindia.herokuapp.com/home)
17:23:12	20266/20266	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:53:11%20GMT	https://tripindia.herokuapp.com/touristdestination/explore	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore.html	(from https://tripindia.herokuapp.com/home)
17:23:14	142647/142647	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/services-1.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/services-1.jpg	(from https://tripindia.herokuapp.com/home)
17:23:14	652726/652726	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/slider1.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/slider1.jpg	(from https://tripindia.herokuapp.com/home)
17:23:15	139524/139524	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/services-2.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/services-2.jpg	(from https://tripindia.herokuapp.com/home)
17:23:15	280/280	---M--	308	error ('PERMANENT%20REDIRECT')	text/html	date:Wed,%2007%20Sep%202022%2011:53:14%20GMT	https://tripindia.herokuapp.com/plan	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/plan	(from https://tripindia.herokuapp.com/home)
17:23:15	240/240	---M--	302	error ('FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:14%20GMT	https://tripindia.herokuapp.com/plan/	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/plan/index.html	(from https://tripindia.herokuapp.com/home)
17:23:15	46043/46043	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/services-3.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/services-3.jpg	(from https://tripindia.herokuapp.com/home)
17:23:17	95519/95519	---M--	200	added ('OK')	image/png	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/hero-img.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/hero-img.png	(from https://tripindia.herokuapp.com/home)
17:23:17	454820/454820	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/services-4.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/services-4.jpg	(from https://tripindia.herokuapp.com/home)
17:23:18	1423591/1423591	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/slider3.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/slider3.jpg	(from https://tripindia.herokuapp.com/home)
17:23:18	19033/19033	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-4a59%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.11.0/umd/popper.min.js	C:/My%20Web%20Sites/Tourism%20Site/cdnjs.cloudflare.com/ajax/libs/popper.js/1.11.0/umd/popper.min.js	(from https://tripindia.herokuapp.com/home)
17:23:18	1123467/1123467	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/slider2.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/slider2.jpg	(from https://tripindia.herokuapp.com/home)
17:23:18	51143/51143	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/bootstrap.min.js	(from https://tripindia.herokuapp.com/home)
17:23:18	4820/4820	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/jquery.ajaxchimp.min.js	(from https://tripindia.herokuapp.com/home)
17:23:19	20216/20216	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/jquery.magnific-popup.min.js	(from https://tripindia.herokuapp.com/home)
17:23:20	40401/40401	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/owl.carousel.min.js	(from https://tripindia.herokuapp.com/home)
17:23:20	5739/5739	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/jquery.sticky.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/jquery.sticky.js	(from https://tripindia.herokuapp.com/home)
17:23:20	84265/84265	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/slick.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/slick.js	(from https://tripindia.herokuapp.com/home)
17:23:20	1067/1067	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/jquery.counterup.min.js	(from https://tripindia.herokuapp.com/home)
17:23:20	8044/8044	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/waypoints.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/waypoints.min.js	(from https://tripindia.herokuapp.com/home)
17:23:21	14690/14690	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/aos/aos.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/aos/aos.js	(from https://tripindia.herokuapp.com/home)
17:23:21	78129/78129	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://tripindia.herokuapp.com/home)
17:23:22	56222/56222	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/glightbox/js/glightbox.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/glightbox/js/glightbox.min.js	(from https://tripindia.herokuapp.com/home)
17:23:22	35445/35445	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/isotope-layout/isotope.pkgd.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/isotope-layout/isotope.pkgd.min.js	(from https://tripindia.herokuapp.com/home)
17:23:22	2731/2731	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/php-email-form/validate.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/php-email-form/validate.js	(from https://tripindia.herokuapp.com/home)
17:23:22	135617/135617	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/swiper/swiper-bundle.min.js	(from https://tripindia.herokuapp.com/home)
17:23:23	8403/8403	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/js/main.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/js/main.js	(from https://tripindia.herokuapp.com/home)
17:23:23	92004/92004	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?a74547b2f0863226942ff8ded57db345	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/fonts/bootstrap-icons3413.woff2	(from https://tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/bootstrap-icons.css)
17:23:24	123408/123408	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?a74547b2f0863226942ff8ded57db345	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/fonts/bootstrap-icons3413.woff	(from https://tripindia.herokuapp.com/static/assets/vendor/bootstrap-icons/bootstrap-icons.css)
17:23:24	292572/292572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.eot	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.eot	(from https://tripindia.herokuapp.com/static/assets/vendor/boxicons/css/boxicons.min.css)
17:23:25	292480/292480	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.woff	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.woff	(from https://tripindia.herokuapp.com/static/assets/vendor/boxicons/css/boxicons.min.css)
17:23:25	102988/102988	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.woff2	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.woff2	(from https://tripindia.herokuapp.com/static/assets/vendor/boxicons/css/boxicons.min.css)
17:23:25	292404/292404	---M--	200	added ('OK')	font/ttf	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.ttf	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.ttf	(from https://tripindia.herokuapp.com/static/assets/vendor/boxicons/css/boxicons.min.css)
17:23:28	85851/85851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/about.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/about.jpg	(from https://tripindia.herokuapp.com/static/assets/css/style.css)
17:23:29	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:28%20GMT	https://tripindia.herokuapp.com/static/assets/img/elements/primary-check.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/elements/primary-check.png	(from https://tripindia.herokuapp.com/static/assets/css/main.css)
17:23:29	249630/249630	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/footer-bg.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/footer-bg.jpg	(from https://tripindia.herokuapp.com/static/assets/css/style.css)
17:23:29	1125137/1125137	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxicons.svg?	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/vendor/boxicons/fonts/boxiconsd41d.svg	(from https://tripindia.herokuapp.com/static/assets/vendor/boxicons/css/boxicons.min.css)
17:23:29	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:29%20GMT	https://tripindia.herokuapp.com/static/assets/img/elements/success-check.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/elements/success-check.png	(from https://tripindia.herokuapp.com/static/assets/css/main.css)
17:23:29	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:29%20GMT	https://tripindia.herokuapp.com/static/assets/img/elements/disabled-check.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/elements/disabled-check.png	(from https://tripindia.herokuapp.com/static/assets/css/main.css)
17:23:30	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:29%20GMT	https://tripindia.herokuapp.com/static/assets/img/elements/primary-radio.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/elements/primary-radio.png	(from https://tripindia.herokuapp.com/static/assets/css/main.css)
17:23:30	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:29%20GMT	https://tripindia.herokuapp.com/static/assets/img/elements/success-radio.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/elements/success-radio.png	(from https://tripindia.herokuapp.com/static/assets/css/main.css)
17:23:30	3122558/3122558	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/img/plan_image.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/plan_image.jpg	(from https://tripindia.herokuapp.com/static/assets/css/style.css)
17:23:31	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:30%20GMT	https://tripindia.herokuapp.com/static/assets/img/elements/disabled-radio.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/elements/disabled-radio.png	(from https://tripindia.herokuapp.com/static/assets/css/main.css)
17:23:31	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:30%20GMT	https://tripindia.herokuapp.com/static/assets/img/video-bg.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/img/video-bg.jpg	(from https://tripindia.herokuapp.com/static/assets/css/main.css)
17:23:32	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free54e9.eot	(from https://tripindia.herokuapp.com/static/assets/css/linearicons.css)
17:23:32	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/Linearicons-Freed41d.eot	(from https://tripindia.herokuapp.com/static/assets/css/linearicons.css)
17:23:32	21780/21780	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free54e9.woff2	(from https://tripindia.herokuapp.com/static/assets/css/linearicons.css)
17:23:32	55696/55696	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free54e9.woff	(from https://tripindia.herokuapp.com/static/assets/css/linearicons.css)
17:23:33	55620/55620	---M--	200	added ('OK')	font/ttf	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free54e9.ttf	(from https://tripindia.herokuapp.com/static/assets/css/linearicons.css)
17:23:34	205847/205847	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/Linearicons-Free54e9.svg	(from https://tripindia.herokuapp.com/static/assets/css/linearicons.css)
17:23:34	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.eot	(from https://tripindia.herokuapp.com/static/assets/css/font-awesome.min.css)
17:23:35	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://tripindia.herokuapp.com/static/assets/css/font-awesome.min.css)
17:23:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfontd41d.eot	(from https://tripindia.herokuapp.com/static/assets/css/font-awesome.min.css)
17:23:35	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.woff	(from https://tripindia.herokuapp.com/static/assets/css/font-awesome.min.css)
17:23:36	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://tripindia.herokuapp.com/static/assets/css/font-awesome.min.css)
17:23:36	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:53:36%20GMT	https://tripindia.herokuapp.com/static/assets/css/owl.video.play.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/css/owl.video.play.png	(from https://tripindia.herokuapp.com/static/assets/css/owl.carousel.css)
17:23:37	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.svg	(from https://tripindia.herokuapp.com/static/assets/css/font-awesome.min.css)
17:23:37	144877/144877	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/css/bootstrap.min.css	(from https://tripindia.herokuapp.com/user/login)
